image_name,actual,prediction,confidence,reason
JM_01_POL_119.jpg,Real,Fake,0.49,"The date displayed is '৩০ মে ২০২৬' (May 30, 2026), which is in the future, making the photocard internally inconsistent and fabricated."
JM_01_POL_120.jpg,Real,Fake,0.41,"The date shown in the photocard is '২৫ মে ২০২৬' (25 May 2026), which is set in the future relative to the present day, indicating an anachronistic or fabricated news card."
JM_01_SPT_054.jpg,Real,Real,0.2,"The photocard matches the branding and visual style of Jamuna TV, and the content aligns with current news topics surrounding Shakib Al Hasan's test career."
JM_01_SPT_065.jpg,Real,Real,0.33,"The photocard displays authentic branding for Jamuna TV, correct standard Bangla editorial phrasing in the headline regarding the Bangladesh cricket team's historic win dedication, and clean visual template consistency."
JM_01_SPT_101.jpg,Real,Fake,0.53,"The date displayed is June 2026, which is in the future, and the headline uses a sensationalist clickbait style that is inconsistent with standard journalistic practices of major outlets."
JM_01_SPT_104.jpg,Real,Fake,0.44,"Factual and internal inconsistencies indicate fabrication; Australia playing Bangladesh and losing 3 wickets without scoring a run in June 2026 is anachronistic and contradicts known cricketing events, while the photocard promotes a bizarre 'Football World Cup for 99 Taka' offer at the bottom."
JM_01_SPT_109.jpg,Real,Fake,0.53,"The date listed (১৩ জুন ২০২৬) is in the future relative to the current timeframe and the news content regarding stolen training equipment during a World Cup camp appears unverified and anachronistic, pointing towards fabrication."
JM_01_SPT_127.jpg,Real,Fake,0.52,"The language quality and factual plausibility dimensions indicate this is a fabricated photocard, as the controversial claim attributed to Shakib Al Hasan exhibits sensationalist clickbait phrasing atypical of professional journalistic standards."
JM_01_SPT_132.jpg,Real,Real,0.28,"The outlet branding, logo, and website handle match Jamuna TV's standard presentation, and the typography and visual layout are consistent with their professional news broadcasting style."
JM_01_SPT_137.jpg,Real,Fake,0.51,"The language quality and factual plausibility dimensions indicate this is a fabricated photocard, as professional sports news rarely uses such unverified speculative phrasing for national team debuts without official confirmation."
KK_01_BIZ_093.jpg,Real,Real,0.31,"The outlet identity, logo, typography, and website domain match the authentic styling and template of Kaler Kantho, exhibiting high visual and language consistency typical of their published photocards."
KK_01_CRM_008.jpg,Real,Real,0.2,"The outlet branding for Kaler Kantho, visual template elements, and website domain appear consistent with real media standards, and the headline and images align logically without signs of clumsy fabrication."
KK_01_CRM_055.jpg,Real,Real,0.19,"The outlet identity, logo, layout, and domain match standard Kaler Kantho publishing templates, and the factual phrasing regarding university campus politics is internally consistent and plausible."
KK_01_CRM_085.jpg,Real,Fake,0.4,"The date listed at the bottom left is '৩১ ডিসেম্বর ২০২৪' (31 December 2024), which is in the future relative to the current context, and the headline describes a major violent event lacking internal consistency and proper editorial styling."
KK_01_DIS_013.jpg,Real,Fake,0.51,"The date shown at the top left reads '১১ জুন ২০২৬' (June 11, 2026), which is in the future, rendering the factual content anachronistic and proving the photocard is fabricated."
KK_01_DIS_018.jpg,Real,Real,0.18,"The outlet identity, logo branding, and Bangla text quality align well with the publishing style of Kaler Kantho, exhibiting no signs of digital manipulation or inconsistency across the evaluated dimensions."
KK_01_DIS_162.jpg,Real,Fake,0.57,"The date displayed at the bottom left is '১১ জুলাই ২০২৫' (July 11, 2025), which is in the future based on current known dates, violating internal consistency and factual plausibility."
KK_01_ENT_072.jpg,Real,Fake,0.56,"The photocard combines a professional news outlet header with a commercial Grameenphone promotional banner at the bottom and unusual clickbait styling, violating standard news template consistency."
KK_01_ENT_113.jpg,Real,Real,0.16,"The photocard shows consistent visual styling with Kaler Kantho's standard layout, professional typography in the quote, and a plausible quote from actress Keya Payel."
KK_01_ENT_136.jpg,Real,Real,0.22,"The visual template, branding of 'কালের কণ্ঠ', and the domain match standard authentic publications from this news outlet, while the language and tone remain professional and internally consistent."
KK_01_ENT_216.jpg,Real,Real,0.22,"The outlet logo, typography, template design, and URL match the genuine publishing style and branding of Kaler Kantho."
KK_01_HLT_011.jpg,Real,Fake,0.52,"The date displayed at the top left ('১১ জুন ২০২৬') is set in the future, which makes the photocard internally inconsistent and definitively fabricated."
KK_01_HLT_012.jpg,Real,Real,0.22,"The outlet identity, logo, domain, and font consistency closely match real Kaler Kantho photocards, and the AQI ranking table aligns well with standard air quality reporting templates."
KK_01_HLT_052.jpg,Real,Fake,0.44,The inclusion of commercial promotional branding ('বিকাশ' send money free) prominently integrated with a reputable news outlet's name ('কালের কণ্ঠ') strongly indicates a sponsored advertisement or fabricated photocard rather than standard editorial content.
KK_01_INT_002.jpg,Real,Fake,0.52,"The date shown at the top left reads '১১ জুন ২০২৬' (June 11, 2026), which is in the future, rendering this photocard fabricated."
KK_01_INT_004.jpg,Real,Fake,0.52,"The date shown at the top left reads '১১ জুন ২০২৬' (June 11, 2026), which is in the future, violating internal consistency and factual plausibility."
KK_01_INT_056.jpg,Real,Real,0.27,"The outlet identity, visual template consistency, and content plausibility strongly match the authentic Kaler Kantho reporting style regarding Han Kang winning the Nobel Prize in Literature."
KK_01_INT_061.jpg,Real,Fake,0.49,"The template includes commercial advertisements for a mobile financial service (bKash) directly integrated into the news photocard, which violates professional journalistic standards and indicates a fabricated or sponsored promotional image."
KK_01_INT_064.jpg,Real,Real,0.29,"The outlet identity, professional template design, and correct Bangla typography strongly match the authentic publishing style of Kaler Kantho."
KK_01_INT_105.jpg,Real,Real,0.26,"The photocard shows consistent visual branding of 'Kaler Kantho' with correct logo usage, professional layout, and plausible news framing typical of the outlet."
KK_01_INT_145.jpg,Real,Real,0.28,"The outlet identity, logo, template consistency, and professional Bangla editorial style strongly align with genuine content from Kaler Kantho."
KK_01_INT_160.jpg,Real,Fake,0.42,"The date displayed at the bottom left reads '১১ জুলাই ২০২৫' (11 July 2025), which is in the future relative to the current date of knowledge, making the photocard anachronistic."
KK_01_INT_180.jpg,Real,Fake,0.49,"The photocard combines a news headline from 'Kaler Kantho' at the top with prominent branding and promotional text from 'bKash' at the bottom, which is a known pattern for fabricated promotional or clickbait meme-cards."
KK_01_POL_001.jpg,Real,Fake,0.58,"The photocard claims the date is 11 June 2026, which is in the future, and lists Nahid Islam as 'বিরোধীদলীয় চিফ হুইপ ও আহ্বায়ক জাতীয় নাগরিক পার্টি', combining fabricated political roles that contradict known realities."
KK_01_POL_014.jpg,Real,Real,0.31,"The outlet branding for 'কালের কণ্ঠ', URL format, and standard professional typography strongly align with known authentic publication templates."
KK_01_POL_074.jpg,Real,Real,0.35,"The outlet branding, logo, URL, and template design strongly match the professional styling of Kaler Kantho, and the headline's language and content align with current political discourse in Bangladesh."
KK_01_POL_078.jpg,Real,Fake,0.59,Visual inconsistencies in the template elements and promotional branding at the bottom suggest digital manipulation or fabrication of the news photocard.
KK_01_POL_114.jpg,Real,Fake,0.52,"The photocard claims the person is a senior joint secretary of 'Jatiya Nagorik Party' (national citizen party), which is an anomalous title/party alignment compared to known political facts, and the font style diverges from standard Kaler Kantho design practices."
KK_01_POL_132.jpg,Real,Fake,0.49,"The date displayed at the bottom left is '০৩ এপ্রিল ২০২৫' (April 03, 2025), which is in the future relative to the current timeframe and known events, pointing to a fabricated future-dated photocard."
KK_01_SPT_038.jpg,Real,Real,0.15,"The outlet identity, professional template styling, factual plausibility of Bangladesh's historic cricket win against Pakistan, and standard editorial Bangla text all strongly support authenticity across the evaluated dimensions."
KK_01_SPT_042.jpg,Real,Real,0.22,"The outlet identity, logo, template consistency, and professional quality of the Bangla text strongly align with genuine publishing standards of Kaler Kantho."
KK_01_SPT_142.jpg,Real,Real,0.29,"The outlet identity, visual template consistency, and professional Bangla editorial style match the established publishing standards of Kaler Kantho."
PA_01_BIZ_011.jpg,Real,Fake,0.55,"The inclusion of a prominent Grameenphone Wi-Fi advertisement at the bottom of a news photocard violates professional branding standards, pointing to a sponsored or fabricated promotional graphic."
PA_01_BIZ_024.jpg,Real,Real,0.28,"The image maintains consistent visual templates, high-quality typography, and professional editorial style matching the standard branding of Prothom Alo."
PA_01_BIZ_028.jpg,Real,Real,0.34,"The outlet identity, visual template consistency, and professional Bangla editorial style match authentic publications by Prothom Alo, well-known for producing infographics with this distinct design."
PA_01_BIZ_049.jpg,Real,Fake,0.42,"The date listed is 7 April 2026, which is in the future, rendering the factual content anachronistic and internally inconsistent."
PA_01_BIZ_050.jpg,Real,Real,0.22,"The photocard shows consistent Prothom Alo branding (logo, domain, and font style), and the subject matter regarding industrial energy crises aligns with known global economic reporting."
PA_01_BIZ_070.jpg,Real,Real,0.24,"The typography, logo, and layout are consistent with authentic Prothom Alo photocards, and the news topic regarding soybean oil price adjustments aligns with realistic economic news in the region."
PA_01_BIZ_090.jpg,Real,Fake,0.43,"The fiscal year mentioned is 2025-26 with a date of June 2, 2025, which corresponds to a future date relative to real-world timelines, and contains noticeable visual artifacts indicating digital tampering."
PA_01_BIZ_112.jpg,Real,Real,0.19,"The outlet identity, professional typography, and layout match Prothom Alo's standard publishing template and editorial style across dimensions 1, 3, and 4."
PA_01_BIZ_120.jpg,Real,Real,0.33,"The photocard uses the standard branding, font, and layout style of Prothom Alo, and the headline regarding Bangladesh seeking alternatives to Indian imports for potatoes and onions aligns well with known geopolitical and economic contexts."
PA_01_BIZ_152.jpg,Real,Real,0.28,"The photocard uses the authentic Prothom Alo globe logo and domain styling, with professional Bangla typography and standard layout consistency across all text elements."
PA_01_BIZ_156.jpg,Real,Fake,0.48,"The date shows an impossible future year ('৮ এপ্রিল ২০২৬') while displaying current pricing trends, and the typography and visual template exhibit clear signs of manipulation inconsistent with professional news standards."
PA_01_BIZ_170.jpg,Real,Fake,0.5,"The date format in the top left ('১৪ মে ২০২৬') shows a future year (2026), making the photocard internally inconsistent and fabricated."
PA_01_BIZ_180.jpg,Real,Fake,0.49,"The date indicates Friday, 29 May 2026, which is in the future and structurally inconsistent with the publication format of this newspaper's archived photocards."
PA_01_BIZ_181.jpg,Real,Real,0.16,"The typography, logo branding of Prothom Alo, and overall visual layout are consistent with professional publication standards, exhibiting no signs of digital tampering or linguistic anomalies."
PA_01_CRM_001.jpg,Real,Real,0.29,"The outlet identity, logo, typography, and website domain 'prothomalo.com' match the standard professional publishing style and branding of Prothom Alo."
PA_01_CRM_022.jpg,Real,Real,0.17,"The outlet identity, logo, fonts, and layout are consistent with professional Prothom Alo standards, and the language quality and imagery match typical news reports."
PA_01_CRM_036.jpg,Real,Fake,0.53,"The date format in the bottom left ('৪ এপ্রিল ২০২৬') is set in the future, and the data percentages across social strata are contradictory and implausible, failing both internal consistency and factual plausibility."
PA_01_CRM_038.jpg,Real,Fake,0.56,"The language quality of the headline contains awkward phrasing and clickbait characteristics atypical of professional news outlets like Prothom Alo, and the visual template shows signs of mismatched fonts and digital editing."
PA_01_CRM_043.jpg,Real,Real,0.34,"The photocard displays consistent Prothom Alo branding, professional typography, and layout styling that align closely with the outlet's standard digital publishing format."
PA_01_CRM_046.jpg,Real,Fake,0.48,"The date shown in the photocard is '১৯ মে ২০২৬' (19 May 2026), which is in the future, indicating that the photocard was fabricated with an incorrect or anachronistic date."
PA_01_CRM_052.jpg,Real,Fake,0.57,"The date '২৯ মার্চ ২০২৬' in the bottom left refers to a future date that has not yet occurred, indicating internal inconsistency and fabrication."
PA_01_CRM_064.jpg,Real,Real,0.23,"The photocard is visually consistent with Prothom Alo's standard design templates, featuring correct branding elements, professional layout, and plausible news reporting style regarding extortion at terminals."
PA_01_CRM_076.jpg,Real,Real,0.32,"The outlet identity, logo branding, and Prothom Alo font styling are consistent with real published photocards, and the viral Uttara incident matches known news reports."
PA_01_CRM_081.jpg,Real,Fake,0.41,"The date shown is 27 March 2025, which is in the future relative to current knowledge, indicating a fabrication in the headline and date details."
PA_01_CRM_111.jpg,Real,Real,0.32,"The photocard displays authentic Prothom Alo branding, consistent professional font and layout standards, and aligns with widely reported news events regarding the identification of armed individuals during student protests in Bangladesh."
PA_01_CRM_115.jpg,Real,Real,0.34,"The typography, logo positioning, and professional layout align closely with Prothom Alo's standard digital photocard design, showing strong visual and language consistency across all elements."
PA_01_CRM_119.jpg,Real,Real,0.34,"The outlet identity, professional template, and clean Bangla typography match the standard publishing style of Prothom Alo."
PA_01_CRM_137.jpg,Real,Fake,0.47,"The date given ('২৬ আগস্ট ২০২৫' or August 26, 2025) is in the future relative to the current knowledge cutoff, indicating an anachronistic and fabricated photocard."
PA_01_CRM_144.jpg,Real,Fake,0.51,"The photocard contains an anachronistic future date ('১১ নভেম্বর ২০২৫') in the top header, which violates internal consistency and factual plausibility."
PA_01_CRM_145.jpg,Real,Fake,0.59,"The date listed ('১ ডিসেম্বর ২০২৫') is in the future relative to typical current publishing timelines, and the clickbait headline phrasing ('গায়েব', 'গেল কোথায়') contradicts professional editorial standards."
PA_01_CRM_147.jpg,Real,Fake,0.59,"The photocard shows a future date ('২২ ডিসেম্বর ২০২৫') which contradicts the present, alongside unnatural typographic inconsistencies under dimension 3."
PA_01_CRM_176.jpg,Real,Fake,0.45,"The date displayed is '২২ মে ২০২৬' (22 May 2026), which is in the future, violating internal consistency and factual plausibility."
PA_01_CRM_177.jpg,Real,Real,0.32,"The typography, logo branding, and layout closely match the professional style of Prothom Alo, and the text maintains standard journalistic phrasing with consistent internal context."
PA_01_DIS_008.jpg,Real,Fake,0.44,"The date listed is '২৫ মে ২০২৬' (25 May 2026), which is in the future, making the factual claim anachronistic and internally inconsistent."
PA_01_DIS_027.jpg,Real,Fake,0.46,"The date listed at the bottom is '২৯ এপ্রিল ২০২৬' (April 29, 2026), which is set in the future, indicating that the photocard has been fabricated."
PA_01_DIS_040.jpg,Real,Fake,0.51,"The date displayed is '২২ মার্চ ২০২৬' (22 March 2026), which is in the future based on known facts, making the photocard anachronistic and fake."
PA_01_DIS_093.jpg,Real,Fake,0.55,"The date shown at the bottom left ('২১ জুলাই ২০২৫') refers to a future date relative to the current timeframe, indicating fabrication in the internal consistency and content plausibility dimensions."
PA_01_DIS_106.jpg,Real,Fake,0.56,"The date visible on the photocard is 21 November 2025, which is set in the future and contradicts factual consistency. Additionally, the website domain format does not match Prothom Alo's standard typography."
PA_01_DIS_133.jpg,Real,Fake,0.51,"The date indicates '১৫ জুলাই ২০২৫' (July 15, 2025), which is in the future relative to current known real-world dates, indicating a fabricated or altered photocard."
PA_01_ENT_042.jpg,Real,Fake,0.57,"Factual plausibility and internal consistency indicate this is fake, as the 98th Academy Awards (Oscars 2026) have not occurred by the visible date of March 14, 2026, and the winners listed are fictional."
PA_01_ENT_142.jpg,Real,Fake,0.51,"The language quality dimension strongly indicates a fake, as professional news outlets like Prothom Alo do not use highly informal clickbait phrasing and laughter expressions like 'হা হা হা এটাই বাস্তব...' in their headlines."
PA_01_ENT_165.jpg,Real,Fake,0.54,"The date format in the photocard shows '৪ মে ২০২৬' (4 May 2026), which is in the future relative to current real-world dates, pointing to a fabricated or doctored photocard."
PA_01_ENT_182.jpg,Real,Fake,0.5,"The date listed at the bottom left is '৬ জুন ২০২৬', which is in the future, violating factual/content plausibility and internal consistency."
PA_01_HLT_005.jpg,Real,Fake,0.6,"The language quality and phrasing regarding measles ('হামের উপসর্গ') leading to such specific death statistics are inconsistent with standard professional reporting styles, and the photocard template elements show subtle inconsistencies."
PA_01_HLT_015.jpg,Real,Fake,0.54,"The date displayed is '১৭ মে ২০২৬' (May 17, 2026), which is in the future relative to the current time, indicating the photocard is fabricated."
PA_01_HLT_077.jpg,Real,Real,0.3,"The photocard exhibits standard Prothom Alo branding elements, clean font usage, and professional Bangla editorial style consistent with its authentic publishing format."
PA_01_HLT_091.jpg,Real,Fake,0.44,"The date listed in the photocard is '৯ জুন ২০২৫' (June 9, 2025), which is in the future relative to the current knowledge cutoff, making this an anachronistic or fabricated news card."
PA_01_HLT_092.jpg,Real,Real,0.34,"The outlet identity matches the standard branding and logo of Prothom Alo, and the language quality uses formal, professional Bangla editorial style consistent with public health announcements issued during the COVID-19 pandemic."
PA_01_HLT_140.jpg,Real,Fake,0.47,"The date listed in the image reads '২১ সেপ্টেম্বর ২০২৫' (21 September 2025), which is an anachronism placed in the future compared to the present time, rendering the factual content implausible."
PA_01_HLT_143.jpg,Real,Fake,0.5,"The date shown in the photocard is October 16, 2025 (১৬ অক্টোবর ২০২৫), which is in the future relative to the current timeframe, making the factual content and internal consistency impossible for a genuine past news publication."
PA_01_HLT_160.jpg,Real,Fake,0.59,"The date on the photocard says '২৪ এপ্রিল ২০২৬' (24 April 2026), which is in the future relative to the present knowledge cutoff, making the internal consistency and content plausibility invalid."
PA_01_HLT_171.jpg,Real,Fake,0.41,"The date '১৪ মে ২০২৬' (May 14, 2026) in the top left indicates a future date, creating a clear internal contradiction and factual implausibility."
PA_01_HLT_172.jpg,Real,Fake,0.56,"Dimension 5 and 6 reveal a blatant anachronism: the date displayed is 15 May 2026, which is in the future relative to the present knowledge cutoff."
PA_01_INT_002.jpg,Real,Real,0.17,"The photocard matches Prothom Alo's established branding, logo, font style, and layout conventions, with correct Bangla typography and professional journalistic tone."
PA_01_INT_019.jpg,Real,Fake,0.5,"The date displayed at the top ('১২ মে ২০২৬') is in the future relative to the current timeframe, which indicates fabrication of the news photocard."
PA_01_INT_026.jpg,Real,Fake,0.45,"The date displayed is '২ মে ২০২৬' (May 2, 2026), which is in the future. This internal inconsistency and anachronism violates dimension 5 and dimension 6."
PA_01_INT_053.jpg,Real,Fake,0.53,"The date displayed is March 27, 2026, which is in the future relative to the current real-world timeline, violating factual and internal consistency dimensions."
PA_01_INT_056.jpg,Real,Fake,0.6,"The date displayed is '১৪ মে ২০২৬' (May 14, 2026), which is in the future, revealing the photocard to be fabricated. Furthermore, the headline claims Saudi Arabia carried out airstrikes in Iraq, contradicting current geopolitical contexts presented in such a sensationalist manner."
PA_01_INT_069.jpg,Real,Real,0.33,"The typography, logo style, and web address align correctly with standard Prothom Alo photocard templates, and the reported news regarding Riffat Akter Banu's inclusion in BBC's 100 Women list is consistent with known facts."
PA_01_INT_075.jpg,Real,Fake,0.48,"The date listed is January 30, 2025, which is in the future relative to the knowledge cutoff and general timeframe of current events, making the content anachronistic and fabricated."
PA_01_INT_101.jpg,Real,Fake,0.47,"The photocard shows an anachronistic date ('৮ অক্টোবর ২০২৫') which has not yet occurred, making the factual content and internal consistency impossible for a current news report."
PA_01_INT_124.jpg,Real,Real,0.31,"The photocard shows consistent visual branding and typography matching Prothom Alo's standard design style, along with natural Bangla editorial phrasing and professional layout execution."
PA_01_INT_128.jpg,Real,Fake,0.52,"The date listed is '15 এপ্রিল ২০২৫' (April 15, 2025), which is set in the future relative to the current timeframe, making the factual content anachronistic and indicating fabrication."
PA_01_INT_146.jpg,Real,Fake,0.42,"The date at the bottom reads '16 ডিসেম্বর ২০২৫' (December 16, 2025), which is in the future relative to the historical event shown from 1971, indicating an anachronistic fabrication."
PA_01_INT_158.jpg,Real,Fake,0.41,"The date shown is 11 April 2026, which is in the future, meaning the reported lunar mission return has not happened yet according to known current facts."
PA_01_INT_163.jpg,Real,Fake,0.52,"The date displayed (2 May 2026) is in the future, and the combination of geopolitical claims involving the US and Germany contradicts internal timeline consistency and known facts."
PA_01_INT_166.jpg,Real,Fake,0.59,"Under factual and content plausibility (dimension 5), actor Joseph Vijay is not the Chief Minister of Tamil Nadu as claimed, and the date '10 মে ২০২৬' refers to a future date."
PA_01_INT_183.jpg,Real,Fake,0.5,"The date displayed is '১০ জুন ২০২৬' (June 10, 2026), which is set in the future relative to the present day, clearly indicating an anachronism and fabrication."
PA_01_POL_013.jpg,Real,Real,0.19,"The photocard exhibits standard layout, correct branding, and professional typography characteristic of Prothom Alo, aligning well with known news reporting styles and visual templates."
PA_01_POL_059.jpg,Real,Real,0.31,"The photocard shows consistent visual branding of Prothom Alo, standard professional Bangla editorial style, and plausibly reflects real political commentary attributed to Andalib Rahman Partho."
PA_01_POL_060.jpg,Real,Real,0.25,"The photocard displays authentic Prothom Alo branding, consistent professional font and layout standards, and aligns with widely known news coverage regarding Abu Sayed's academic results."
PA_01_POL_061.jpg,Real,Real,0.27,"The outlet branding, URL, and font styling match the established Prothom Alo design language, and the content reflects well-documented government policy changes regarding job entry age limits."
PA_01_POL_067.jpg,Real,Real,0.21,"The photocard exhibits high visual and template consistency with Prothom Alo's standard design, and the language quality and factual context regarding the newly appointed Chief Election Commissioner AMM Nasir Uddin match authentic news reporting from late 2024."
PA_01_POL_078.jpg,Real,Real,0.15,"The outlet branding, URL, and visual template are consistent with Prothom Alo's standard digital publishing style, and the Bangla text shows proper editorial quality and alignment with current political developments."
PA_01_POL_085.jpg,Real,Fake,0.55,"The date shown at the bottom left ('১২ মে ২০২৫' - May 12, 2025) is in the future relative to the current timeframe, indicating the photocard is fabricated."
PA_01_POL_086.jpg,Real,Fake,0.53,"The date format in the bottom left corner displays an anachronistic year ('১২ মে ২০২৫'), and the structural layout does not match standard professional news templates."
PA_01_POL_100.jpg,Real,Real,0.21,"The photocard uses correct branding for Prothom Alo with consistent typography, and the headline and image align well with credible investigative political reporting."
PA_01_POL_103.jpg,Real,Fake,0.5,"The date listed is '১৬ অক্টোবর ২০২৫' (October 16, 2025), which is in the future relative to the current time, making the factual/content plausibility impossible and indicating digital fabrication."
PA_01_POL_108.jpg,Real,Fake,0.43,"The date listed at the bottom is '২৫ ডিসেম্বর ২০২৫' (December 25, 2025), which is in the future relative to the current knowledge cutoff and timeframe, exposing it as a fabricated photocard."
PA_01_POL_109.jpg,Real,Real,0.24,"The photocard's branding, URL (prothomalo.com), visual template, and typography closely match the established publishing style of Prothom Alo, and the headline reflects known public statements by Dr. Muhammad Yunus published around October 2024."
PA_01_POL_113.jpg,Real,Real,0.21,"The outlet branding matches Prothom Alo's standard digital photocard style, and the news regarding Barrister Suman's arrest in October 2024 aligns with well-documented public events."
PA_01_POL_116.jpg,Real,Real,0.15,"The photocard matches the branding, visual template, and news style of Prothom Alo, and the headline and image align well with statements made by Chief Advisor Dr. Muhammad Yunus regarding the election process."
PA_01_POL_118.jpg,Real,Real,0.34,"The typography, logo branding, and layout closely match the established style of Prothom Alo's digital photocards, and the text adheres to standard professional Bangla editorial style."
PA_01_POL_122.jpg,Real,Real,0.27,"The photocard shows consistent visual styling, standard Bangla typography, and an accurate logo and domain matching the known publishing style of Prothom Alo."
PA_01_POL_135.jpg,Real,Fake,0.57,"The date shown on the photocard is '৫ আগস্ট ২০২৫' (5 August 2025), which is an anachronism for an event that occurred in August 2024, indicating a fabricated or altered photocard."
PA_01_POL_150.jpg,Real,Fake,0.54,"The photocard is fake based on factual implausibility, as the date given (30 December 2025) is in the future relative to known timelines, and the language adopts a sensationalist, unprofessional clickbait tone atypical of standard news reporting by Prothom Alo."
PA_01_POL_185.jpg,Real,Fake,0.52,"The date listed at the top left ('১০ জুন ২০২৬') is in the future, and the headline phrasing alongside the layout inconsistencies indicate a fabricated photocard."
PA_01_SPT_004.jpg,Real,Fake,0.56,"The date indicates June 6, 2026, which is in the future, and the headline describes a football match between Bangladesh and San Marino that is implausible and contradicts known sporting events."
PA_01_SPT_037.jpg,Real,Fake,0.51,"The date displayed is '১ এপ্রিল ২০২৬' (April 1, 2026), which is in the future, rendering the factual content implausible and the internal consistency flawed."
PA_01_SPT_049.jpg,Real,Fake,0.52,"The headline claims Prime Minister Tariq Rahman congratulated the team, which is factually incorrect and fabricated based on the current political leadership of Bangladesh, pointing to a severe issue in factual and content plausibility."
PA_01_SPT_099.jpg,Real,Real,0.35,"The outlet branding matches Prothom Alo's standard digital card template, and the language quality is consistent with professional news editing."
PA_01_SPT_105.jpg,Real,Fake,0.58,"The date listed in the footer is '২০ নভেম্বর ২০২৫' (20 November 2025), which is in the future, violating internal consistency and factual plausibility."
PA_01_SPT_127.jpg,Real,Real,0.3,"The outlet branding, logo, font style, and URL match the standard publishing format of Prothom Alo, and the language quality is consistent with professional news editorial style."
PA_01_SPT_161.jpg,Real,Real,0.24,"The photocard displays authentic branding of Prothom Alo, correct Bangla typography, and depicts the well-known traditional wrestling event 'Jabbarer Boli Khela' consistent with professional news standards."
PA_01_SPT_164.jpg,Real,Fake,0.53,"The date shows '২ মে ২০২৬' (May 2, 2026), which is in the future, yet the headline and caption discuss the World Cup in the US as if it is currently happening or uncertain in a way that contradicts known scheduling and timeline constraints."
SM_01_BIZ_023.jpg,Real,Fake,0.49,"The headline discusses jackfruit (কাঁঠাল) opening new export possibilities, yet the attached image clearly shows a massive pile of mangos, demonstrating a severe mismatch between headline and visual content."
SM_01_BIZ_046.jpg,Real,Real,0.31,"The photocard correctly displays Samakal's established branding, logo, and font hierarchy, with clean Bangla typography and high visual and internal consistency regarding staple commodity pricing news."
SM_01_BIZ_049.jpg,Real,Real,0.32,"The outlet identity, visual template consistency, and professional Bangla editorial style match the established publishing standards of Samakal, aligning well with known current events regarding garment worker protests."
SM_01_BIZ_226.jpg,Real,Fake,0.51,"The date listed at the bottom is Saturday, 30 May 2026, which is in the future and does not correspond to a valid calendar date for Saturday (May 30, 2026 is actually a Saturday, but the year format and timeline consistency for this ongoing ministry context indicate an anachronism/fake generation)."
SM_01_CRM_133.jpg,Real,Real,0.21,The photocard shows consistent visual branding of Samakal with professional typography and plausible news content regarding a theft recovery incident in Pallabi.
SM_01_CRM_231.jpg,Real,Fake,0.49,"The visual/template consistency dimension shows clear signs of digital manipulation, particularly with mismatched text quality and poor font rendering in the headline compared to standard news templates."
SM_01_DIS_021.jpg,Real,Real,0.32,"The photocard shows professional visual consistency, clear Bangla typography aligned with standard editorial styles, and content depicting a common, plausible scenario of waterlogging in Dhaka after heavy rain."
SM_01_DIS_043.jpg,Real,Real,0.21,"The photocard shows correct branding for Samakal with appropriate visual template consistency, standard Bangla typography, and a plausible headline about weather conditions."
SM_01_DIS_224.jpg,Real,Fake,0.58,"The date shown at the bottom is 'শনিবার, ৩০ মে ২০২৬', which places the publication date in the future (May 2026), indicating a fabricated photocard."
SM_01_ENT_022.jpg,Real,Real,0.16,The language quality of the Bangla headline and the visual consistency of the social media handles align with standard promotional templates used by established media outlets on World Music Day.
SM_01_ENT_035.jpg,Real,Real,0.19,"The photocard shows consistent visual branding for Samakal, proper Bangla typography with standard editorial style, and aligns with professional news design patterns."
SM_01_ENT_233.jpg,Real,Real,0.26,"The photocard shows authentic branding for Somokal with correct logo typography, and the headline details a well-publicized controversy involving a 'Laapataa Ladies' actor going live in tears over unpaid wages, which aligns with general entertainment news reports."
SM_01_HLT_013.jpg,Real,Real,0.24,"The language quality is professional standard Bangla and the content is plausible regarding Vitamin A capsule distribution campaigns, aligning with standard news reporting on public health."
SM_01_HLT_048.jpg,Real,Real,0.33,"The photocard matches the branding and layout style of Samakal, featuring professional editorial standards in language and visual design without noticeable digital editing artifacts."
SM_01_HLT_127.jpg,Real,Fake,0.48,The visual template and commercial branding at the bottom display severe signs of manipulation and non-standard styling that do not match the professional layout of the news outlet Samakal.
SM_01_INT_017.jpg,Real,Fake,0.59,"The photocard lacks a visible news outlet logo and branding, showing poor layout consistency and generic presentation typical of fabricated social media cards."
SM_01_POL_025.jpg,Real,Fake,0.41,The visual template and commercial branding (bKash ads prominently displayed over a news card) strongly indicate a fabricated photocard violating professional news outlet consistency.
SM_01_POL_029.jpg,Real,Real,0.21,"The visual template, typography, and logo branding accurately match Samakal's established style, and the text follows standard professional journalistic Bangla without formatting errors."
SM_01_POL_030.jpg,Real,Real,0.21,"The visual template, typography, and logo accurately match the known branding style of the Daily Samakal news outlet, and the content aligns with well-documented historical events from August 5, 2024."
SM_01_POL_032.jpg,Real,Real,0.21,"The language quality of the headline is professional, and both visual template consistency and factual plausibility align well with actual news reporting regarding the interim government in Bangladesh and India."
SM_01_POL_041.jpg,Real,Real,0.22,"The typography, logo branding for Samakal, and template design align with authentic Bangladeshi news photocards, and the quote attributed to Asif Mahmud is consistent with known political statements from that period."
