image_name,actual,prediction,confidence,reason
JM_01_POL_120.jpg,Real,Real,0.31,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
JM_01_SPT_054.jpg,Real,Real,0.16,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
JM_01_SPT_065.jpg,Real,Real,0.33,"The photocard appears to be from a real news outlet, as indicated by the consistent branding and professional layout. The Bangla text is written in standard editorial style without any unnatural phrasing or informal slang."
JM_01_SPT_101.jpg,Real,Real,0.19,"The visual/template consistency, language quality, and factual plausibility align with a professional news outlet's style without any obvious signs of digital editing or manipulation."
JM_01_SPT_104.jpg,Real,Fake,0.53,"The Bangla text appears to be a clickbait headline, inconsistent with professional news writing style and factual content plausibility."
JM_01_SPT_109.jpg,Real,Real,0.27,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
JM_01_SPT_127.jpg,Real,Real,0.18,"The photocard appears to be from a real news outlet, Jamuna TV, as indicated by its logo and branding on the bottom of the image. The text is written in standard Bangla editorial style without any obvious signs of digital manipulation or clickbait tone."
JM_01_SPT_132.jpg,Real,Real,0.18,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
JM_01_SPT_137.jpg,Real,Real,0.26,"The photocard appears to be from a real news outlet, as indicated by the consistent branding and professional layout. The Bangla text is written in standard editorial style without any unnatural phrasing or clickbait tone."
KK_01_BIZ_093.jpg,Real,Real,0.22,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
KK_01_CRM_008.jpg,Real,Real,0.28,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
KK_01_CRM_055.jpg,Real,Real,0.24,"The visual/template consistency, language quality, and factual plausibility align with a professional news outlet's style."
KK_01_CRM_085.jpg,Real,Real,0.2,"The visual/template consistency, language quality, and factual plausibility all align with a professional news outlet's style without any obvious signs of digital manipulation or fabrication."
KK_01_DIS_013.jpg,Real,Real,0.22,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
KK_01_DIS_018.jpg,Real,Real,0.22,"The visual/template consistency, language quality, and factual plausibility all align with a professional news outlet's style without any obvious signs of digital manipulation or anachronistic elements."
KK_01_DIS_162.jpg,Real,Real,0.2,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
KK_01_ENT_072.jpg,Real,Real,0.3,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
KK_01_ENT_113.jpg,Real,Real,0.28,"The text appears professionally written in Bangla, and there are no visible signs of digital manipulation or inconsistencies that would suggest fake content."
KK_01_ENT_136.jpg,Real,Real,0.24,"The text appears professionally written in standard Bangla, and there are no visible signs of digital manipulation or inconsistency with a professional news outlet's style."
KK_01_ENT_216.jpg,Real,Real,0.3,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
KK_01_HLT_011.jpg,Real,Real,0.31,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
KK_01_HLT_012.jpg,Real,Real,0.16,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
KK_01_HLT_052.jpg,Real,Real,0.34,"The text appears professionally written in standard Bangla, and the layout is consistent with a news outlet's style. The headline and image are coherent without contradictions."
KK_01_INT_002.jpg,Real,Real,0.16,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
KK_01_INT_004.jpg,Real,Fake,0.56,"The text appears to be written in a style typical of clickbait or sensationalist news, lacking professional journalistic standards and plausibility."
KK_01_INT_056.jpg,Real,Real,0.27,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
KK_01_INT_061.jpg,Real,Real,0.32,"The visual/template consistency, language quality, and factual plausibility all align with a professional news outlet's style without any obvious signs of digital manipulation or anachronistic content."
KK_01_INT_064.jpg,Real,Real,0.24,"The visual/template consistency, language quality, and factual plausibility all align with a professional news outlet's style."
KK_01_INT_105.jpg,Real,Real,0.19,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
KK_01_INT_145.jpg,Real,Real,0.17,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
KK_01_INT_160.jpg,Real,Real,0.27,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
KK_01_INT_180.jpg,Real,Real,0.16,"The visual/template consistency, language quality, and factual plausibility all align with a professional news outlet's style without any obvious signs of digital manipulation or anachronistic claims."
KK_01_POL_001.jpg,Real,Real,0.33,"The text appears professionally written in standard Bangla, and the layout is consistent with a news outlet's style. The date format (11 জুন ২০২৬) also aligns with typical publication dates."
KK_01_POL_014.jpg,Real,Real,0.33,"The text appears professionally written in standard Bangla, and the layout is consistent with a news outlet's style. The date format (01 জানুয়ারি 2025) seems plausible for a future publication."
KK_01_POL_074.jpg,Real,Real,0.2,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
KK_01_POL_078.jpg,Real,Real,0.19,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
KK_01_POL_114.jpg,Real,Real,0.16,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
KK_01_POL_132.jpg,Real,Real,0.33,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
KK_01_SPT_038.jpg,Real,Real,0.27,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
KK_01_SPT_042.jpg,Real,Real,0.25,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
KK_01_SPT_142.jpg,Real,Real,0.19,"The visual/template consistency, language quality, and factual plausibility all align with a professional news outlet's style without any obvious signs of digital manipulation or anachronistic claims."
PA_01_BIZ_011.jpg,Real,Real,0.32,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_BIZ_024.jpg,Real,Real,0.29,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards without any obvious signs of digital manipulation or anachronistic claims."
PA_01_BIZ_028.jpg,Real,Real,0.25,"The text is written in standard Bangla editorial style, and the content aligns with known agricultural production trends for watermelons."
PA_01_BIZ_049.jpg,Real,Fake,0.58,"The Bangla text appears to be poorly written and lacks professional editorial style, suggesting it is not from a reputable news outlet."
PA_01_BIZ_050.jpg,Real,Real,0.26,"The image appears to be a screenshot from an authentic news outlet, as indicated by the consistent layout and professional style. The text is written in standard Bangla editorial style without any obvious signs of digital manipulation or clickbait."
PA_01_BIZ_070.jpg,Real,Real,0.16,"The photocard appears professionally formatted with consistent fonts and colors, and the Bangla text is written in a standard editorial style without any unnatural phrasing or clickbait tone."
PA_01_BIZ_090.jpg,Real,Real,0.16,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_BIZ_112.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_BIZ_120.jpg,Real,Real,0.27,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
PA_01_BIZ_152.jpg,Real,Real,0.28,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
PA_01_BIZ_156.jpg,Real,Real,0.17,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
PA_01_BIZ_170.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility all align with a professional news outlet's style without any obvious signs of digital manipulation or anachronistic claims."
PA_01_BIZ_180.jpg,Real,Real,0.35,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
PA_01_BIZ_181.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
PA_01_CRM_001.jpg,Real,Real,0.29,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_CRM_022.jpg,Real,Real,0.34,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_CRM_036.jpg,Real,Real,0.18,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_CRM_038.jpg,Real,Real,0.22,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_CRM_043.jpg,Real,Real,0.29,"The visual/template consistency, language quality, and factual/content plausibility all align with professional news outlets' typical publishing style."
PA_01_CRM_046.jpg,Real,Fake,0.41,"The image appears to be digitally manipulated, as evidenced by the inconsistent font style and color patches in the text overlay."
PA_01_CRM_052.jpg,Real,Real,0.3,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_CRM_064.jpg,Real,Real,0.3,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_CRM_076.jpg,Real,Real,0.34,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_CRM_081.jpg,Real,Real,0.29,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_CRM_111.jpg,Real,Real,0.21,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_CRM_115.jpg,Real,Real,0.34,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_CRM_119.jpg,Real,Real,0.26,"The image appears to be a professional news outlet's style, with consistent fonts and layout. The Bangla text is written in standard editorial style without any unnatural phrasing or informal slang."
PA_01_CRM_137.jpg,Real,Real,0.33,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_CRM_144.jpg,Real,Fake,0.4,"The Bangla text appears to be poorly written and unnatural, lacking in professional editorial style, which is a strong indicator of fabrication."
PA_01_CRM_145.jpg,Real,Fake,0.57,"The date '1 December 2025' is anachronistic, as it's in the future and there are no known events of this scale involving these companies that would justify such a headline."
PA_01_CRM_147.jpg,Real,Real,0.32,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_CRM_176.jpg,Real,Real,0.32,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_CRM_177.jpg,Real,Real,0.16,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_DIS_008.jpg,Real,Real,0.15,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_DIS_027.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards without any obvious signs of digital manipulation or clickbait."
PA_01_DIS_040.jpg,Real,Real,0.21,"The image appears professionally edited, with consistent fonts and layout typical of a news outlet's style. The Bangla text is written in standard editorial style without any unnatural phrasing or clickbait tone."
PA_01_DIS_093.jpg,Real,Fake,0.53,"The image appears to be digitally edited, as evidenced by the mismatched fonts and color patches around text elements."
PA_01_DIS_106.jpg,Real,Fake,0.53,"The text appears to be in a non-standard Bangla script, and the date format (21 November 2025) is anachronistic for any real event."
PA_01_DIS_133.jpg,Real,Real,0.21,"The image appears to be a screenshot from an authentic news outlet, as indicated by the consistent layout and professional style. The text is written in standard Bangla editorial style without any obvious signs of digital manipulation or clickbait."
PA_01_ENT_042.jpg,Real,Real,0.22,"The visual/template consistency, language quality, and factual plausibility all align with a professional news outlet's style without any obvious signs of digital manipulation or anachronistic content."
PA_01_ENT_142.jpg,Real,Fake,0.48,"The text appears to be in a non-standard, informal style typical of clickbait or social media content rather than professional news writing."
PA_01_ENT_165.jpg,Real,Real,0.27,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_ENT_182.jpg,Real,Real,0.28,"The photocard appears professionally formatted with a consistent layout, fonts, and colors typical of news outlets. The Bangla text is written in standard editorial style without any unnatural phrasing or informal slang."
PA_01_HLT_005.jpg,Real,Fake,0.57,"The blurring effect on the child's face and the overall low quality suggest digital manipulation, inconsistent with professional news outlet standards."
PA_01_HLT_015.jpg,Real,Real,0.15,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_HLT_077.jpg,Real,Real,0.31,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
PA_01_HLT_091.jpg,Real,Real,0.2,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_HLT_092.jpg,Real,Real,0.22,"The text is written in standard Bangla editorial style, and the content appears to be a public health notice, which aligns with known practices of health authorities. The layout and design are consistent with professional news outlets."
PA_01_HLT_140.jpg,Real,Real,0.16,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_HLT_143.jpg,Real,Real,0.18,"The image appears to be a real photograph taken at an outdoor food stall, and the text is written in standard Bangla editorial style without any obvious signs of digital manipulation or clickbait tone."
PA_01_HLT_160.jpg,Real,Real,0.21,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_HLT_171.jpg,Real,Real,0.31,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_HLT_172.jpg,Real,Real,0.19,"The image appears to be a professional news outlet's style, with consistent fonts and layout. The headline is written in standard Bangla editorial style without any unnatural phrasing or clickbait tone."
PA_01_INT_002.jpg,Real,Real,0.22,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_INT_019.jpg,Real,Fake,0.49,"The image appears to be digitally manipulated, as evidenced by the mismatched fonts and color patches around the text, which are inconsistent with professional news outlet publishing styles."
PA_01_INT_026.jpg,Real,Real,0.3,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_INT_053.jpg,Real,Real,0.27,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_INT_056.jpg,Real,Fake,0.45,"The headline and date are inconsistent with known historical events, and the image appears to be unrelated to the claimed context."
PA_01_INT_069.jpg,Real,Real,0.24,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_INT_075.jpg,Real,Real,0.3,"The image appears to be a professional news outlet's style, with consistent fonts and layout. The Bangla text is written in standard editorial style without any unnatural phrasing or informal slang."
PA_01_INT_101.jpg,Real,Fake,0.56,"The Bangla text appears to be poorly written and lacks professional editorial style, suggesting it is not from a reputable news outlet."
PA_01_INT_124.jpg,Real,Real,0.2,"The image appears to be a professional news outlet's publication, with consistent fonts and layout typical of such outlets. The Bangla text is written in standard editorial style without any unnatural phrasing or clickbait tone."
PA_01_INT_128.jpg,Real,Fake,0.58,"The date '15 এপ্রিল ২০২৫' is anachronistic, as Donald Trump was no longer in office at that time."
PA_01_INT_146.jpg,Real,Real,0.35,"The visual/template consistency, language quality, and factual plausibility align with typical professional news outlets' style without any obvious signs of digital manipulation or anachronistic elements."
PA_01_INT_158.jpg,Real,Real,0.19,"The image appears to be a screenshot from NASA's official website, as indicated by the logo and text layout. The visual elements are consistent with professional news outlets, and the Bangla text is written in standard editorial style."
PA_01_INT_163.jpg,Real,Fake,0.58,"The text appears to be written in a non-standard, informal style typical of clickbait or propaganda rather than professional news writing. Additionally, the date and event described seem exaggerated and implausible based on known facts."
PA_01_INT_166.jpg,Real,Fake,0.5,"The text appears to be in a style typical of clickbait or propaganda rather than professional news writing, and there is no visible domain or URL that can be verified."
PA_01_INT_183.jpg,Real,Fake,0.56,"The text appears to be written in a style inconsistent with professional news writing, and there are no visible signs that it is from an authentic outlet or domain."
PA_01_POL_013.jpg,Real,Real,0.17,"The visual/template consistency, language quality, and factual/content plausibility all align with professional news outlet standards."
PA_01_POL_059.jpg,Real,Real,0.16,"The text appears professionally written in standard Bangla, and the layout is consistent with a news outlet's style. The date and headline align logically without contradictions."
PA_01_POL_060.jpg,Real,Fake,0.46,"The image appears to be digitally manipulated, as evidenced by the mismatched fonts and color patches around text elements."
PA_01_POL_061.jpg,Real,Real,0.19,"The photocard uses a recognizable government logo and standard Bangla text, suggesting it is from an official source."
PA_01_POL_067.jpg,Real,Real,0.16,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_POL_078.jpg,Real,Real,0.16,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_POL_085.jpg,Real,Real,0.15,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_POL_086.jpg,Real,Real,0.15,"The photocard uses a recognizable government logo and standard Bangla news formatting, suggesting it is from an official source."
PA_01_POL_100.jpg,Real,Real,0.24,"The photocard appears to be from a real news outlet, as indicated by the logo and branding that match known outlets. The text is written in standard Bangla editorial style without any obvious signs of digital manipulation or clickbait."
PA_01_POL_103.jpg,Real,Fake,0.42,"The date '16 অক্টোবর 2025' is anachronistic, as it suggests a future event that has not occurred yet."
PA_01_POL_108.jpg,Real,Real,0.28,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_POL_109.jpg,Real,Real,0.28,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards without any obvious signs of digital manipulation or anachronistic content."
PA_01_POL_113.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_POL_116.jpg,Real,Real,0.17,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_POL_118.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
PA_01_POL_122.jpg,Real,Real,0.34,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_POL_135.jpg,Real,Real,0.2,"The image appears to be a screenshot from a news outlet's website, with consistent branding and layout typical of professional news outlets. The Bangla text is written in standard editorial style without any obvious signs of digital manipulation or clickbait."
PA_01_POL_150.jpg,Real,Real,0.28,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_POL_185.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_SPT_004.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards without any obvious signs of digital manipulation or anachronistic elements."
PA_01_SPT_037.jpg,Real,Real,0.3,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_SPT_049.jpg,Real,Real,0.19,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
PA_01_SPT_099.jpg,Real,Real,0.16,"The photocard appears to be from a real news outlet, as indicated by the consistent branding and professional layout. The Bangla text is written in standard editorial style without any obvious signs of digital manipulation or clickbait."
PA_01_SPT_105.jpg,Real,Real,0.17,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards without any obvious signs of digital manipulation or anachronistic claims."
PA_01_SPT_127.jpg,Real,Real,0.24,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
PA_01_SPT_161.jpg,Real,Real,0.26,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards without any obvious signs of digital manipulation or anachronistic elements."
PA_01_SPT_164.jpg,Real,Real,0.27,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards without any obvious signs of digital manipulation or anachronistic content."
SM_01_BIZ_023.jpg,Real,Real,0.3,"The text appears professionally written in Bangla, and the image shows a market scene with people handling produce, which is consistent with typical news reporting of agricultural or economic events."
SM_01_BIZ_046.jpg,Real,Real,0.3,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
SM_01_BIZ_049.jpg,Real,Real,0.31,"The visual/template consistency, language quality, and factual plausibility all align with a professional news outlet's style without any obvious signs of digital manipulation or anachronistic claims."
SM_01_BIZ_226.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
SM_01_CRM_133.jpg,Real,Real,0.21,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
SM_01_CRM_231.jpg,Real,Real,0.17,"The text appears to be written in standard Bangla editorial style, and there are no visible signs of digital editing or manipulation that would suggest the image is fake."
SM_01_DIS_021.jpg,Real,Real,0.15,"The image appears to be a standard news photocard with consistent visual and textual elements typical of professional outlets, and the Bangla text is written in a professional style without any obvious signs of digital manipulation or clickbait."
SM_01_DIS_043.jpg,Real,Real,0.34,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
SM_01_DIS_224.jpg,Real,Real,0.31,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
SM_01_ENT_022.jpg,Real,Real,0.24,"The text appears to be written in standard Bangla editorial style, and there are no visible signs of digital editing or manipulation that would suggest the image is fake."
SM_01_ENT_035.jpg,Real,Real,0.19,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
SM_01_ENT_233.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
SM_01_HLT_013.jpg,Real,Real,0.25,"The text appears to be written in a professional style, and there are no visible signs of digital editing or manipulation that would suggest the image is fake."
SM_01_HLT_048.jpg,Real,Real,0.24,"The visual/template consistency, language quality, and factual plausibility align with a professional news outlet's style without any obvious signs of digital manipulation or inconsistency."
SM_01_HLT_127.jpg,Real,Real,0.17,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
SM_01_INT_017.jpg,Real,Real,0.2,"The text appears to be written in standard Bangla editorial style, and there are no visible signs of digital editing or manipulation that would suggest the image is fake."
SM_01_POL_025.jpg,Real,Real,0.16,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
SM_01_POL_029.jpg,Real,Real,0.25,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
SM_01_POL_030.jpg,Real,Real,0.3,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
SM_01_POL_032.jpg,Real,Real,0.28,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
SM_01_POL_041.jpg,Real,Real,0.15,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
SM_01_POL_045.jpg,Real,Real,0.22,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
SM_01_POL_116.jpg,Real,Real,0.19,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
SM_01_POL_179.jpg,Real,Real,0.21,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
SM_01_POL_205.jpg,Real,Real,0.17,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
SM_01_SPT_181.jpg,Real,Real,0.22,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
SM_01_SPT_237.jpg,Real,Real,0.18,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
ST_01_BIZ_003.jpg,Real,Real,0.31,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
ST_01_BIZ_040.jpg,Real,Real,0.16,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
ST_01_BIZ_043.jpg,Real,Real,0.26,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
ST_01_CRM_017.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
ST_01_CRM_066.jpg,Real,Real,0.15,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
ST_01_CRM_072.jpg,Real,Real,0.17,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
ST_01_CRM_077.jpg,Real,Real,0.25,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
ST_01_CRM_090.jpg,Real,Real,0.18,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
ST_01_CRM_124.jpg,Real,Real,0.17,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
ST_01_CRM_145.jpg,Real,Real,0.34,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
ST_01_DIS_011.jpg,Real,Fake,0.45,"The text appears to be in a non-standard Bangla script, and the date format (09 June 2026) is unusual for a real news outlet."
ST_01_DIS_058.jpg,Real,Real,0.15,"The visual/template consistency, language quality, and factual plausibility all align with a professional news outlet's style without any obvious signs of digital manipulation or anachronistic elements."
ST_01_DIS_060.jpg,Real,Real,0.29,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
ST_01_DIS_073.jpg,Real,Real,0.19,"The visual/template consistency, language quality, and factual plausibility align with a professional news outlet's style without any obvious signs of digital manipulation or anachronistic claims."
ST_01_ENT_063.jpg,Real,Fake,0.47,"The text appears to be written in a style typical of clickbait or sensationalist news, lacking professional journalistic standards and plausibility. The headline seems exaggerated for dramatic effect rather than factual reporting."
ST_01_HLT_009.jpg,Real,Fake,0.45,"The Bangla text appears to be poorly written and unnatural, lacking in professional editorial style, which is a strong indicator of fabrication."
ST_01_HLT_087.jpg,Real,Real,0.31,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
ST_01_INT_012.jpg,Real,Fake,0.6,"The text appears to be in a style typical of clickbait or sensationalist news, inconsistent with professional editorial standards. Additionally, the date mentioned (09 June 2026) is anachronistic and does not align with known historical events involving these individuals."
ST_01_INT_015.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility align with a professional news outlet's style without any obvious signs of digital manipulation or clickbait."
ST_01_INT_023.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
ST_01_INT_033.jpg,Real,Real,0.15,"The visual/template consistency, language quality, and factual plausibility align with typical professional news outlets' style without any obvious signs of digital manipulation or anachronistic claims."
ST_01_INT_035.jpg,Real,Fake,0.43,"The text appears to be a fabricated headline, as it references an event that is not historically accurate and uses a style of language that does not align with professional news writing."
ST_01_INT_041.jpg,Real,Fake,0.54,"The headline and text appear to be a fabricated statement, as there is no credible source or event that matches the claim about Marco Rubio's prediction regarding an American military operation in Iran."
ST_01_INT_045.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
ST_01_INT_070.jpg,Real,Fake,0.41,"The headline and image combination is highly unlikely, as it references a specific event involving high-profile individuals that has not been widely reported in recent news cycles."
ST_01_INT_071.jpg,Real,Real,0.23,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
ST_01_INT_081.jpg,Real,Real,0.29,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
ST_01_INT_084.jpg,Real,Real,0.25,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
ST_01_INT_093.jpg,Real,Real,0.24,"The visual/template consistency, language quality, and factual plausibility align with a professional news outlet's style without any obvious signs of digital manipulation or clickbait."
ST_01_INT_119.jpg,Real,Fake,0.52,"The image appears to be digitally manipulated, as evidenced by the mismatched fonts and color patches around text elements."
ST_01_INT_126.jpg,Real,Real,0.3,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical style."
ST_01_INT_128.jpg,Real,Real,0.24,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlet standards."
ST_01_INT_129.jpg,Real,Real,0.24,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
ST_01_INT_130.jpg,Real,Fake,0.56,"The text appears to be written in a style typical of clickbait or sensationalist news, lacking professional journalistic standards and plausibility. The date (05 me 2026) is anachronistic as it seems to reference the future."
ST_01_INT_132.jpg,Real,Real,0.31,"The visual/template consistency, language quality, and factual plausibility align with a professional news outlet's style."
ST_01_INT_135.jpg,Real,Fake,0.55,"The text appears to be written in a style typical of clickbait or propaganda rather than professional news writing, and the headline seems exaggerated for dramatic effect without providing specific details that could be verified."
ST_01_POL_006.jpg,Real,Real,0.29,"The visual/template consistency, language quality, and factual plausibility all align with professional news outlets' typical publishing style."
ST_01_POL_027.jpg,Real,Real,0.31,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
ST_01_POL_032.jpg,Real,Real,0.19,"The visual/template consistency, language quality, and factual plausibility align with professional news outlets' typical publishing style."
